,dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,irradiation,weather_id,weather_main,weather_description,weather_icon
179489,1592845200,2020-06-22 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.7,30.53,27.45,28.05,1006,,,78,3.86,269,,,,,70,803,Clouds,broken clouds,04n
179490,1592848800,2020-06-22 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.79,30.79,27.5,27.94,1006,,,78,3.69,270,,,,,89,804,Clouds,overcast clouds,04n
179491,1592852400,2020-06-22 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.0,30.87,27.72,28.13,1006,,,76,3.69,267,,,,,91,804,Clouds,overcast clouds,04n
179492,1592856000,2020-06-22 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.03,29.39,26.91,27.13,1006,,,78,4.0,263,,,,,60,803,Clouds,broken clouds,04n
179493,1592859600,2020-06-22 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.86,29.03,26.64,27.16,1005,,,79,4.32,261,,,,,44,802,Clouds,scattered clouds,03n
179494,1592863200,2020-06-22 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.94,28.72,26.65,27.34,1005,,,76,4.43,263,,,,,49,802,Clouds,scattered clouds,03n
179495,1592866800,2020-06-22 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.96,29.04,26.64,27.39,1005,,,77,4.18,268,,,,,62,803,Clouds,broken clouds,04n
179496,1592870400,2020-06-23 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.78,30.24,27.38,28.32,1006,,,76,4.1,271,,,,,86,804,Clouds,overcast clouds,04n
179497,1592874000,2020-06-23 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.82,30.56,27.36,28.44,1006,,,76,3.73,272,,,,,89,804,Clouds,overcast clouds,04d
179498,1592877600,2020-06-23 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.61,28.83,28.36,31.0,1007,,,58,6.7,270,,,,,75,803,Clouds,broken clouds,04d
179499,1592881200,2020-06-23 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.77,29.07,28.38,31.0,1007,,,58,6.7,270,,,,,75,803,Clouds,broken clouds,04d
179500,1592884800,2020-06-23 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.24,30.8,28.51,32.0,1007,,,55,4.6,260,,,,,20,801,Clouds,few clouds,02d
179501,1592888400,2020-06-23 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.51,32.19,31.48,33.0,1007,,,52,6.7,270,,,,,20,801,Clouds,few clouds,02d
179502,1592892000,2020-06-23 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.03,34.27,33.24,34.9,1006,,,49,6.2,260,,,,,40,802,Clouds,scattered clouds,03d
179503,1592895600,2020-06-23 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.78,31.41,33.79,35.54,1005,,,41,9.8,280,,,,,40,802,Clouds,scattered clouds,03d
179504,1592899200,2020-06-23 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.08,37.94,36.36,37.94,1005,,,39,4.6,270,,,,,40,802,Clouds,scattered clouds,03d
179505,1592902800,2020-06-23 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.44,36.29,36.99,38.43,1004,,,39,7.7,310,,,,,75,803,Clouds,broken clouds,04d
179506,1592906400,2020-06-23 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.91,36.58,36.45,37.41,1002,,,39,6.2,320,,,,,75,803,Clouds,broken clouds,04d
179507,1592910000,2020-06-23 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.41,36.6,37.0,38.16,1002,,,39,7.2,320,,,,,75,803,Clouds,broken clouds,04d
179508,1592913600,2020-06-23 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.19,36.28,36.87,37.83,1002,,,39,7.2,320,,,,,75,803,Clouds,broken clouds,04d
179509,1592917200,2020-06-23 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.87,39.31,36.59,37.49,1003,,,40,2.5,306,,,,,74,803,Clouds,broken clouds,04d
179510,1592920800,2020-06-23 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.28,36.33,31.96,34.14,1004,,,49,1.69,306,,,,,42,802,Clouds,scattered clouds,03n
179511,1592924400,2020-06-23 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.34,35.61,30.13,32.54,1005,,,63,1.74,287,,,,,60,803,Clouds,broken clouds,04n
179512,1592928000,2020-06-23 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.71,33.69,30.08,31.28,1006,,,58,2.07,260,1.0,,,,70,500,Rain,light rain,10n
179513,1592931600,2020-06-23 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.44,33.2,28.7,29.88,1007,,,67,1.85,237,,,,,92,804,Clouds,overcast clouds,04n
179514,1592935200,2020-06-23 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.28,33.69,28.48,29.65,1007,,,71,1.56,227,,,,,81,803,Clouds,broken clouds,04n
179515,1592938800,2020-06-23 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.8,34.37,29.05,30.26,1007,,,72,1.95,246,,,,,73,803,Clouds,broken clouds,04n
179516,1592942400,2020-06-23 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.12,32.75,28.41,29.53,1007,,,72,2.74,264,1.0,,,,76,500,Rain,light rain,10n
179517,1592946000,2020-06-23 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.79,32.09,28.19,29.07,1006,,,71,2.78,265,1.0,,,,71,500,Rain,light rain,10n
179518,1592949600,2020-06-23 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.85,31.91,26.61,27.09,1007,,,82,0.68,277,1.0,,,,64,500,Rain,light rain,10n
179519,1592953200,2020-06-23 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.15,31.82,26.88,27.45,1007,,,79,0.97,271,,,,,55,803,Clouds,broken clouds,04n
179520,1592956800,2020-06-24 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.22,32.99,27.99,28.45,1007,,,76,1.14,260,,,,,18,801,Clouds,few clouds,02n
179521,1592960400,2020-06-24 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.26,32.58,28.16,28.38,1007,,,75,1.64,270,,,,,2,800,Clear,sky is clear,01d
179522,1592964000,2020-06-24 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.14,31.99,29.5,31.0,1007,,,62,4.1,270,,,,,20,801,Clouds,few clouds,02d
179523,1592967600,2020-06-24 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.34,32.29,29.35,31.0,1007,,,62,4.1,270,,,,,20,801,Clouds,few clouds,02d
179524,1592971200,2020-06-24 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.83,32.59,29.4,32.0,1007,,,59,4.1,270,,,,,20,801,Clouds,few clouds,02d
179525,1592974800,2020-06-24 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.5,36.17,32.32,34.01,1007,,,52,3.1,290,,,,,20,801,Clouds,few clouds,02d
179526,1592978400,2020-06-24 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.76,37.73,34.0,36.07,1006,,,52,3.6,330,,,,,20,801,Clouds,few clouds,02d
179527,1592982000,2020-06-24 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.85,39.13,34.77,36.71,1005,,,47,2.6,360,,,,,20,801,Clouds,few clouds,02d
179528,1592985600,2020-06-24 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.87,40.68,36.0,38.19,1004,,,47,2.6,340,,,,,20,801,Clouds,few clouds,02d
179529,1592989200,2020-06-24 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.78,41.35,37.0,38.82,1003,,,42,2.1,300,,,,,20,801,Clouds,few clouds,02d
179530,1592992800,2020-06-24 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.71,39.07,36.18,37.0,1002,,,42,3.1,280,,,,,20,801,Clouds,few clouds,02d
179531,1592996400,2020-06-24 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.92,39.38,36.62,37.11,1001,,,42,3.1,280,,,,,20,801,Clouds,few clouds,02d
179532,1593000000,2020-06-24 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.25,38.92,35.97,36.52,1002,,,39,1.5,13,,,,,31,802,Clouds,scattered clouds,03d
179533,1593003600,2020-06-24 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.43,38.59,36.2,36.65,1003,,,36,1.48,41,,,,,76,803,Clouds,broken clouds,04d
179534,1593007200,2020-06-24 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.51,36.38,33.07,33.83,1004,,,51,2.59,75,,,,,88,804,Clouds,overcast clouds,04n
179535,1593010800,2020-06-24 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.46,35.23,30.99,31.8,1006,,,60,1.9,113,1.0,,,,98,500,Rain,light rain,10n
179536,1593014400,2020-06-24 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.49,33.79,29.02,30.51,1006,,,69,1.5,215,2.0,,,,83,501,Rain,moderate rain,10n
179537,1593018000,2020-06-24 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.77,32.38,27.04,28.45,1007,,,80,1.72,251,2.0,,,,53,501,Rain,moderate rain,10n
179538,1593021600,2020-06-24 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.89,32.74,27.49,28.37,1007,,,80,1.48,277,2.0,,,,45,501,Rain,moderate rain,10n
179539,1593025200,2020-06-24 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.11,32.92,27.72,28.69,1007,,,79,1.53,283,,,,,61,803,Clouds,broken clouds,04n
179540,1593028800,2020-06-24 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.61,31.76,26.92,28.29,1006,,,80,2.25,281,,,,,81,803,Clouds,broken clouds,04n
179541,1593032400,2020-06-24 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.39,31.17,26.97,28.04,1006,,,82,2.94,281,,,,,75,803,Clouds,broken clouds,04n
179542,1593036000,2020-06-24 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.11,31.55,27.51,28.81,1006,,,78,3.32,284,,,,,62,803,Clouds,broken clouds,04n
179543,1593039600,2020-06-24 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.86,31.84,27.32,28.58,1006,,,80,2.7,277,,,,,76,803,Clouds,broken clouds,04n
179544,1593043200,2020-06-25 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.46,32.9,27.99,29.08,1007,,,77,1.99,272,,,,,85,804,Clouds,overcast clouds,04n
179545,1593046800,2020-06-25 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.39,32.85,27.96,28.93,1006,,,77,1.91,275,,,,,77,803,Clouds,broken clouds,04d
179546,1593050400,2020-06-25 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.74,30.27,29.05,30.24,1006,,,62,5.7,270,,,,,20,801,Clouds,few clouds,02d
179547,1593054000,2020-06-25 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.93,30.56,29.05,30.68,1006,,,62,5.7,270,,,,,20,801,Clouds,few clouds,02d
179548,1593057600,2020-06-25 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.86,32.75,29.18,32.0,1006,,,55,3.1,300,,,,,20,801,Clouds,few clouds,02d
179549,1593061200,2020-06-25 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.33,36.74,31.36,33.58,1005,,,62,2.1,260,,,,,20,801,Clouds,few clouds,02d
179550,1593064800,2020-06-25 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.69,36.96,32.94,35.1,1005,,,59,4.1,330,,,,,20,801,Clouds,few clouds,02d
179551,1593068400,2020-06-25 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.79,39.23,33.49,35.75,1004,,,50,1.0,240,,,,,20,801,Clouds,few clouds,02d
179552,1593072000,2020-06-25 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.95,39.63,34.8,36.91,1003,,,47,2.1,280,,,,,20,801,Clouds,few clouds,02d
179553,1593075600,2020-06-25 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.9,39.56,34.84,36.79,1002,,,47,2.1,30,,,,,20,801,Clouds,few clouds,02d
179554,1593079200,2020-06-25 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.36,39.52,33.95,36.0,1001,,,47,1.0,0,,,,,20,801,Clouds,few clouds,02d
179555,1593082800,2020-06-25 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.09,39.12,33.84,36.0,1000,,,47,1.0,0,,,,,20,801,Clouds,few clouds,02d
179556,1593086400,2020-06-25 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.58,37.6,33.14,33.86,1001,,,55,1.97,80,,,,,35,802,Clouds,scattered clouds,03d
179557,1593090000,2020-06-25 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.21,37.34,32.3,33.78,1002,,,57,2.01,102,,,,,65,803,Clouds,broken clouds,04d
179558,1593093600,2020-06-25 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.39,35.21,30.18,31.99,1004,,,63,2.43,159,,,,,68,803,Clouds,broken clouds,04n
179559,1593097200,2020-06-25 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.26,32.69,28.43,29.92,1005,,,72,3.14,168,1.0,,,,59,500,Rain,light rain,10n
179560,1593100800,2020-06-25 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.73,32.47,28.37,28.88,1005,,,76,3.02,172,1.0,,,,36,500,Rain,light rain,10n
179561,1593104400,2020-06-25 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.02,31.79,27.8,28.24,1006,,,79,2.95,177,,,,,42,802,Clouds,scattered clouds,03n
179562,1593108000,2020-06-25 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.87,32.12,27.69,28.11,1006,,,80,2.32,186,1.0,,,,43,500,Rain,light rain,10n
179563,1593111600,2020-06-25 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.88,32.66,27.71,28.24,1006,,,80,1.57,209,,,,,41,802,Clouds,scattered clouds,03n
179564,1593115200,2020-06-25 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.39,32.55,27.1,27.93,1005,,,84,1.31,253,,,,,33,802,Clouds,scattered clouds,03n
179565,1593118800,2020-06-25 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.36,32.37,27.17,27.68,1005,,,85,1.68,267,,,,,40,802,Clouds,scattered clouds,03n
179566,1593122400,2020-06-25 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.64,32.92,27.07,28.09,1005,,,82,1.01,200,,,,,42,802,Clouds,scattered clouds,03n
179567,1593126000,2020-06-25 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.77,32.4,27.26,28.29,1005,,,79,1.51,220,,,,,65,803,Clouds,broken clouds,04n
179568,1593129600,2020-06-26 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.49,33.09,28.02,28.99,1005,,,75,1.42,231,,,,,66,803,Clouds,broken clouds,04n
179569,1593133200,2020-06-26 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.32,32.53,27.81,28.77,1006,,,75,1.84,247,,,,,41,802,Clouds,scattered clouds,03d
179570,1593136800,2020-06-26 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.66,31.12,28.6,31.0,1006,,,66,5.1,260,,,,,20,801,Clouds,few clouds,02d
179571,1593140400,2020-06-26 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.59,31.02,28.46,31.0,1006,,,66,5.1,260,,,,,20,801,Clouds,few clouds,02d
179572,1593144000,2020-06-26 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.12,32.52,28.84,31.0,1006,,,66,4.1,270,,,,,20,801,Clouds,few clouds,02d
179573,1593147600,2020-06-26 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.3,36.98,30.82,33.0,1005,,,59,1.0,0,,,,,20,801,Clouds,few clouds,02d
179574,1593151200,2020-06-26 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.66,37.88,32.2,34.59,1005,,,52,1.0,250,,,,,20,801,Clouds,few clouds,02d
179575,1593154800,2020-06-26 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.93,38.56,32.49,35.12,1004,,,52,0.61,248,,,,,20,801,Clouds,few clouds,02d
179576,1593158400,2020-06-26 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.24,39.91,34.11,36.53,1003,,,50,1.0,340,,,,,20,801,Clouds,few clouds,02d
179577,1593162000,2020-06-26 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.45,39.1,34.57,36.74,1002,,,50,2.6,270,,,,,20,801,Clouds,few clouds,02d
179578,1593165600,2020-06-26 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.21,41.71,32.0,36.64,1002,,,66,0.26,119,1.5,,,,20,501,Rain,moderate rain,10d
179579,1593169200,2020-06-26 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.39,41.78,32.0,36.25,1001,,,66,0.58,66,1.5,,,,20,501,Rain,moderate rain,10d
179580,1593172800,2020-06-26 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.14,41.22,35.55,36.77,1001,,,48,0.53,108,,,,,99,804,Clouds,overcast clouds,04d
179581,1593176400,2020-06-26 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.68,41.9,36.21,37.23,1002,,,48,0.73,77,,,,,99,804,Clouds,overcast clouds,04d
179582,1593180000,2020-06-26 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.45,41.54,34.73,36.26,1003,,,54,0.2,291,,,,,100,804,Clouds,overcast clouds,04n
179583,1593183600,2020-06-26 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.84,38.16,31.94,33.88,1004,,,65,1.9,233,1.0,,,,97,500,Rain,light rain,10n
179584,1593187200,2020-06-26 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.72,35.86,30.53,33.5,1005,,,67,3.1,237,1.0,,,,98,500,Rain,light rain,10n
179585,1593190800,2020-06-26 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.16,33.99,29.22,31.58,1005,,,75,3.9,250,,,,,100,804,Clouds,overcast clouds,04n
179586,1593194400,2020-06-26 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.89,33.77,29.13,30.97,1006,,,76,3.8,256,,,,,99,804,Clouds,overcast clouds,04n
179587,1593198000,2020-06-26 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.81,34.04,29.11,30.68,1005,,,77,3.43,259,,,,,99,804,Clouds,overcast clouds,04n
179588,1593201600,2020-06-26 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.09,33.5,28.42,29.83,1005,,,79,2.93,267,,,,,99,804,Clouds,overcast clouds,04n
179589,1593205200,2020-06-26 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.93,33.61,28.32,29.6,1005,,,80,2.59,275,,,,,93,804,Clouds,overcast clouds,04n
179590,1593208800,2020-06-26 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.16,32.95,27.61,28.82,1004,,,81,1.97,274,,,,,72,803,Clouds,broken clouds,04n
179591,1593212400,2020-06-26 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.18,33.25,27.65,28.81,1004,,,82,1.76,281,,,,,67,803,Clouds,broken clouds,04n
179592,1593216000,2020-06-27 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.88,34.04,28.4,29.41,1005,,,79,1.68,273,,,,,83,803,Clouds,broken clouds,04n
179593,1593219600,2020-06-27 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.67,33.84,28.13,29.2,1005,,,80,1.67,255,,,,,97,804,Clouds,overcast clouds,04d
179594,1593223200,2020-06-27 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.74,32.49,29.01,30.29,1006,,,70,4.1,270,,,,,40,802,Clouds,scattered clouds,03d
179595,1593226800,2020-06-27 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.92,32.77,29.28,30.49,1006,,,70,4.1,270,,,,,40,802,Clouds,scattered clouds,03d
179596,1593230400,2020-06-27 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.25,32.02,29.08,31.0,1006,,,66,5.1,270,,,,,40,802,Clouds,scattered clouds,03d
179597,1593234000,2020-06-27 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.0,34.33,31.18,32.78,1006,,,66,5.7,270,,,,,40,802,Clouds,scattered clouds,03d
179598,1593237600,2020-06-27 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.31,37.07,32.48,34.51,1005,,,59,3.1,270,,,,,20,801,Clouds,few clouds,02d
179599,1593241200,2020-06-27 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.07,38.26,33.05,35.12,1005,,,59,3.1,250,,,,,20,801,Clouds,few clouds,02d
179600,1593244800,2020-06-27 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.14,40.31,34.32,36.09,1003,,,53,1.0,130,,,,,20,801,Clouds,few clouds,02d
179601,1593248400,2020-06-27 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.8,39.99,35.04,36.4,1003,,,50,2.1,60,,,,,20,801,Clouds,few clouds,02d
179602,1593252000,2020-06-27 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.06,33.92,30.0,35.59,1003,,,66,8.7,190,1.5,,,,20,501,Rain,moderate rain,10d
179603,1593255600,2020-06-27 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.22,37.8,32.0,35.83,1002,,,59,4.1,200,,,,,20,801,Clouds,few clouds,02d
179604,1593259200,2020-06-27 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.55,38.32,32.0,36.06,1002,,,59,4.1,200,,,,,20,801,Clouds,few clouds,02d
179605,1593262800,2020-06-27 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.5,38.43,34.35,34.69,1002,,,50,1.52,252,,,,,94,804,Clouds,overcast clouds,04d
179606,1593266400,2020-06-27 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.35,38.68,33.15,33.67,1003,,,62,1.61,253,,,,,90,804,Clouds,overcast clouds,04n
179607,1593270000,2020-06-27 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.19,35.28,29.77,30.81,1004,,,71,1.33,262,,,,,50,800,Clear,sky is clear,01n
179608,1593273600,2020-06-27 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.07,34.03,28.77,29.33,1005,,,72,0.8,245,2.0,,,,41,501,Rain,moderate rain,10n
179609,1593277200,2020-06-27 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.4,33.37,27.56,28.75,1006,,,77,1.19,250,2.0,,,,44,501,Rain,moderate rain,10n
179610,1593280800,2020-06-27 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.44,32.17,27.94,28.67,1006,,,78,3.17,273,1.0,,,,60,500,Rain,light rain,10n
179611,1593284400,2020-06-27 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.41,31.39,27.87,28.8,1007,,,78,4.22,282,,,,,74,803,Clouds,broken clouds,04n
179612,1593288000,2020-06-27 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.49,30.82,27.02,27.8,1006,,,83,3.84,290,,,,,40,802,Clouds,scattered clouds,03n
179613,1593291600,2020-06-27 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.2,30.98,26.72,27.53,1005,,,83,2.95,289,,,,,71,803,Clouds,broken clouds,04n
179614,1593295200,2020-06-27 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.86,32.44,27.45,28.35,1004,,,80,1.84,287,,,,,86,804,Clouds,overcast clouds,04n
179615,1593298800,2020-06-27 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.77,32.08,27.37,28.23,1005,,,81,2.32,282,,,,,94,804,Clouds,overcast clouds,04n
179616,1593302400,2020-06-28 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.01,32.16,27.63,28.51,1005,,,81,2.75,289,,,,,98,804,Clouds,overcast clouds,04n
179617,1593306000,2020-06-28 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.97,32.22,27.55,28.49,1006,,,81,2.57,284,,,,,98,804,Clouds,overcast clouds,04d
179618,1593309600,2020-06-28 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.81,32.98,27.73,30.0,1007,,,74,2.1,310,,,,,40,802,Clouds,scattered clouds,03d
179619,1593313200,2020-06-28 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.81,32.98,27.5,30.0,1007,,,74,2.1,310,,,,,40,802,Clouds,scattered clouds,03d
179620,1593316800,2020-06-28 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.59,32.42,27.47,32.0,1007,,,66,3.1,350,,,,,40,802,Clouds,scattered clouds,03d
179621,1593320400,2020-06-28 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.5,36.06,29.81,33.0,1007,,,66,2.1,330,,,,,40,802,Clouds,scattered clouds,03d
179622,1593324000,2020-06-28 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.53,35.46,31.44,33.0,1006,,,63,4.6,310,,,,,40,802,Clouds,scattered clouds,03d
179623,1593327600,2020-06-28 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.26,36.64,31.87,34.0,1005,,,59,3.6,310,,,,,20,801,Clouds,few clouds,02d
179624,1593331200,2020-06-28 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.02,38.18,33.14,34.79,1004,,,59,3.1,330,,,,,20,801,Clouds,few clouds,02d
